Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Latitude,Longitude
1344488,"March 11, 2019",New Jersey,Paterson,291 12th Ave,0,4,40.9205806,-74.1520489
1343330,"March 10, 2019",Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,32.4867168,-93.7931052
1343274,"March 10, 2019",Colorado,Denver,15th St and Market St,1,4,39.7489461,-104.9994939
1338860,"March 3, 2019",California,Oakland,316 14th St,0,4,37.8033163,-122.2678922
1338765,"March 3, 2019",Illinois,Chicago,2900 block of E 79th St,0,6,41.75204180000001,-87.5538227
1338790,"March 2, 2019",Arkansas,Pine Bluff,723 East 25th Ave,1,4,34.20485499999999,-91.9939452
1337498,"February 28, 2019",California,Oakland,9755 Edes Ave,1,3,37.7363711,-122.1841664
1333480,"February 22, 2019",Alabama,Birmingham,1100 block of Carnation Dr,2,2,33.610606,-86.6971622
1331974,"February 21, 2019",Maryland,Baltimore,500 block of Bloom St,1,4,39.30838019999999,-76.6365167
1332507,"February 21, 2019",Kentucky,Elizabethtown,600 N Miles St,2,2,37.7026692,-85.85724019999999
1332429,"February 21, 2019",Texas,Houston,12800 block of Eastbrook Dr,2,2,29.791969,-95.2116207
1332181,"February 20, 2019",Tennessee,Covington,529 N College St,0,4,35.5710678,-89.6484222
1329144,"February 17, 2019",Texas,Henderson,504 S Van Buren St,2,2,32.1494334,-94.8018118
1328792,"February 17, 2019",Indiana,Evansville,664 E Illinois St,0,5,37.979329,-87.554693
1329075,"February 17, 2019",Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,29.9545703,-90.0746022
1328562,"February 16, 2019",Mississippi,Clinton,1214 Foxhill Dr,5,0,32.3524829,-90.3194259
1327321,"February 15, 2019",Illinois,Aurora,641 Archer Ave,6,6,41.7563683,-88.33273679999999
1324279,"February 11, 2019",Texas,Livingston,3628 FM 3126,5,0,30.7249679,-95.05633530000001
1323448,"February 9, 2019",Virginia,Petersburg,109 Perry St,0,4,37.2247565,-77.4082937
1321021,"February 6, 2019",New York,Brooklyn,1778 Fulton St,1,3,40.6790711,-73.9283701
1321093,"February 5, 2019",Texas,San Antonio,538 Hot Wells Blvd,2,2,29.3680822,-98.45904139999999
1319333,"February 4, 2019",District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,38.8736444,-76.9717545
1319325,"February 4, 2019",Louisiana,Baton Rouge,4000 block of Topeka St,0,4,30.4856355,-91.161113
1318391,"February 3, 2019",Illinois,Chicago,938 E 75th St,2,5,41.7588199,-87.60131830000002
1320286,"February 3, 2019",California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,33.8122657,-116.5062457
1318187,"February 1, 2019",California,San Diego,6800 block of Springfield St,0,4,32.7286164,-117.0522105
1314289,"January 28, 2019",Texas,Houston,7815 Harding St,2,5,29.7093948,-95.2818521
1314253,"January 27, 2019",Alabama,Birmingham,Avenue O and Warrior Rd,0,5,33.4932873,-86.8917312
1312391,"January 26, 2019",Georgia,Albany,300 block of W Roosevelt,0,4,31.5814139,-84.1548631
1312284,"January 26, 2019",Louisiana,Gonzales,42350 Church Point Rd,5,0,30.2405149,-90.89293579999999
1312463,"January 26, 2019",Indiana,Indianapolis,2957 N Sherman Dr,0,5,39.8102345,-86.1023371
1313291,"January 26, 2019",New Jersey,Newark,612 Bergen St,1,3,40.7230982,-74.199241
1310775,"January 24, 2019",Pennsylvania,State College,1450 S Atherton St,4,1,40.7843394,-77.83994430000001
1310397,"January 24, 2019",Georgia,Rockmart,319 Williamson St,4,1,33.998184,-85.05966910000001
1309114,"January 23, 2019",Florida,Sebring,1901 US 27 S,5,0,27.4705304,-81.4584039
1306920,"January 20, 2019",Florida,Miami,26133 SW 139th Ave,0,4,25.7415677,-80.4201753
1305563,"January 19, 2019",Pennsylvania,Lebanon,1140 Church St,0,4,40.343537,-76.4315529
1305679,"January 19, 2019",South Carolina,Gaffney,1435 Wilcox Ave,1,4,35.1106846,-81.6040629
1305516,"January 19, 2019",Illinois,Chicago,4400 block of W Madison St,0,4,41.881017,-87.73576399999999
1305538,"January 19, 2019",Florida,Jacksonville,11445 Brian Lakes Drive,3,2,30.2693846,-81.8562012
1305294,"January 19, 2019",Texas,Houston,7041 Sherman St,3,2,29.7372539,-95.299408
1303486,"January 17, 2019",Kentucky,Owensboro,940 Audubon Ave,3,1,37.765196,-87.12742279999999
1302060,"January 16, 2019",Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,30.2911022,-81.6257966
1303303,"January 16, 2019",California,Palmdale,Ranch Center Dr and 40th St W,3,1,34.5833789,-118.2022388
1301778,"January 15, 2019",Arkansas,Little Rock,5420 Baseline Rd,1,4,34.6693174,-92.3386118
1299680,"January 13, 2019",Arizona,Phoenix,2445 E Van Buren St,1,5,33.4510169,-112.0280608
1295294,"January 6, 2019",New Mexico,Roswell,1300 block of W College Blvd,0,4,33.4084747,-104.539651
1292684,"January 4, 2019",Virginia,Hurt,3197 Shula Dr,3,2,37.0559889,-79.33295199999999
1293054,"January 4, 2019",California,Torrance,22501 Hawthorne Blvd,3,4,33.8239827,-118.3523128
1292941,"January 3, 2019",Arizona,Yuma,3800 block of E County 18½ St,1,3,32.6655231,-114.5161005
1291779,"January 2, 2019",Arkansas,Jonesboro,3516 Galaxy St,1,3,35.8222345,-90.6585807
1289877,"January 1, 2019",South Carolina,Columbia,1709 Decker Blvd,0,5,34.0437454,-80.941347
1289618,"January 1, 2019",Florida,Tallahassee,2020 W Pensacola St,0,5,30.4421089,-84.31853869999999
1289686,"December 31, 2018",Ohio,Cleveland,4462 Denison Ave,3,2,41.4535107,-81.7169169
1288376,"December 29, 2018",Ohio,Lima,904 S Main St,1,3,40.7261678,-84.105203
1287286,"December 28, 2018",Missouri,Saint Charles,150 Whetstone Dr,4,1,38.7811442,-90.5635721
1284586,"December 24, 2018",Louisiana,Lutcher,2176 Main St,2,2,30.039314,-90.701865
1283229,"December 23, 2018",Missouri,Springfield,1042 W College St,1,6,37.2080649,-93.3050007
1282704,"December 22, 2018",Nevada,Las Vegas,3528 S Maryland Pkwy,0,4,36.1241882,-115.1351839
1279617,"December 18, 2018",Maryland,Baltimore,3942 Park Heights Ave,0,5,39.3342369,-76.6627714
1277327,"December 15, 2018",Florida,Miami,239 NW 16th St,0,5,25.7905967,-80.1995148
1277411,"December 14, 2018",Colorado,Colorado Springs,700 block of Geiger Ct,1,3,38.8431241,-104.7341625
1276091,"December 13, 2018",Pennsylvania,Philadelphia,4505 N Broad St,0,4,40.0216253,-75.1481877
1276298,"December 11, 2018",Louisiana,Natchitoches,Caspari St and University Pkwy,1,3,31.7529646,-93.09486629999999
1272855,"December 9, 2018",Wisconsin,Madison,3554 E Washington Ave,0,4,43.115784,-89.32712409999999
1273161,"December 8, 2018",California,Inglewood,801 S Inglewood Ave,0,5,33.95342360000001,-118.3617976
1272106,"December 8, 2018",New York,Corona (Queens),89-25 130th St,0,5,40.6991544,-73.820632
1267682,"December 1, 2018",Florida,Miami,NW Fifth Ave and NW Eighth St,0,5,25.7815988,-80.20302099999999
1266937,"November 26, 2018",Tennessee,Powell,Tammy Dr,0,4,36.052255,-84.0061599
1262814,"November 25, 2018",Alabama,Demopolis,Floyd St and Field St,2,2,32.5063831,-87.8236929
1263332,"November 25, 2018",California,Oakland,1000 block of 24th St,0,4,37.8165528,-122.2803282
1263086,"November 25, 2018",Texas,Houston,4500 block of Yale St,1,3,29.8307438,-95.4009639
1262013,"November 23, 2018",Florida,Miami,5801 NW 27th Ave,2,5,25.8278675,-80.24064840000001
1261351,"November 22, 2018",Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2,41.0290288,-85.1276714
1260525,"November 21, 2018",Missouri,Saint Louis,4200 block of Shreve Ave,0,4,38.6791297,-90.2415994
1258777,"November 19, 2018",Colorado,Denver,1200 21st Street,1,4,39.7532337,-104.9906398
1258804,"November 19, 2018",Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0,39.9476905,-75.2253042
1258009,"November 18, 2018",California,Los Angeles (Watts),95th St and Defiance Ave,1,4,33.950688,-118.2453023
1257508,"November 16, 2018",Arkansas,Little Rock,4405 W 14th St,3,1,34.7385732,-92.3230674
1256435,"November 14, 2018",Louisiana,Baton Rouge,4896 Gus Young Ave,3,1,30.4618915,-91.1414867
1254225,"November 13, 2018",New Mexico,Gallup,CR 1 and Defiance Draw Rd,4,1,35.4896623,-108.8972011
1254084,"November 12, 2018",North Carolina,Dunn,4640 Woods Crossroads Rd,3,1,35.308071,-78.5241829
1253361,"November 11, 2018",Arizona,Globe,598 N Broad St,3,1,33.3999315,-110.7896004
1249561,"November 7, 2018",California,Thousand Oaks,99 Rolling Oaks Dr,13,2,34.1766157,-118.8748493
1246727,"November 3, 2018",New York,Watertown,136 Franklin St,0,5,43.9737217,-75.9093278
1247019,"November 2, 2018",California,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4,33.8603282,-118.1760556
1246489,"November 2, 2018",Florida,Tallahassee,1950 Thomasville Rd,3,4,30.4672124,-84.2689477
1245703,"November 1, 2018",Minnesota,Minneapolis,3400 block of Girard Ave N,0,5,45.0169129,-93.2966148
1245274,"November 1, 2018",Missouri,Springfield,906 E Locust St,3,2,37.2271747,-93.28034950000001
1244754,"October 31, 2018",Michigan,Detroit,19000 block of Langholm St,1,3,42.4342723,-83.0111876
1246059,"October 30, 2018",California,Vallejo,Woodrow Ave and Reis Ave,2,3,38.093305,-122.2320412
1244424,"October 30, 2018",California,Los Angeles,65th Place and Vermont Avenue,0,5,33.9798513,-118.2918762
1243331,"October 29, 2018",California,Riverside,3252 Mission Inn Ave,0,7,33.98023,-117.3691
1243010,"October 28, 2018",Arkansas,El Dorado,2 Whites Quarters,2,2,33.202455,-92.64999739999999
1242807,"October 27, 2018",Tennessee,Memphis,4275 Lady Slipper Ln,0,5,35.0319052,-89.8502269
1241819,"October 27, 2018",Pennsylvania,Pittsburgh,5898 Wilkins Ave,11,7,40.4434749,-79.9209317
1242443,"October 26, 2018",New Jersey,Jersey City,77 Brinkerhoff St,1,3,40.71906600000001,-74.07385599999999
1240751,"October 24, 2018",Illinois,Chicago,6200 block of S King Dr,0,5,41.78198020000001,-87.6158672
1238603,"October 22, 2018",Illinois,Chicago,9231 S Cottage Grove Av,0,6,41.7265408,-87.604096
1237930,"October 21, 2018",Florida,Jacksonville,900 block of A Philip Randolph Blvd,1,5,30.3331416,-81.64274309999999
1238052,"October 21, 2018",Washington,Lakewood,8722 S Tacoma Way,1,3,47.1785049,-122.4852109
1234087,"October 16, 2018",Georgia,Atlanta,Broad St,0,4,33.7555529,-84.3896134
1233663,"October 15, 2018",Tennessee,Columbia,1075 Carters Creek Pike,5,0,35.7287243,-87.01602319999999
1232554,"October 14, 2018",Texas,Fort Worth,5310 E Rosedale St,0,4,32.7304501,-97.2416714
1233563,"October 14, 2018",Nevada,Las Vegas,2815 W Lake Mead Blvd,3,1,36.196548,-115.1780313
1233068,"October 14, 2018",California,Palo Alto (East Palo Alto),2500 block of Pulgas Ave,2,2,37.4733125,-122.1315534
1232288,"October 13, 2018",Texas,Taft,511 Wilburn St,4,1,27.9748727,-97.4079206
1232018,"October 13, 2018",Missouri,Saint Louis,400 block of Midlothian Road,0,4,38.7558458,-90.2036416
1232044,"October 12, 2018",South Carolina,Spartanburg,1620 John B White Sr Blvd,0,6,34.923608,-81.9791766
1231385,"October 12, 2018",Nevada,Las Vegas,6500 block of W Charleston Blvd,0,4,36.1605856,-115.2396751
1229738,"October 8, 2018",Alabama,Birmingham,Joppa Ave,0,4,33.5459787,-86.72300969999999
1226923,"October 6, 2018",Oklahoma,Tulsa,9453 E 31st St,0,4,36.119344,-95.8694534
1226853,"October 6, 2018",Texas,Houston,6802 Cullen Blvd,1,3,29.6892712,-95.3539064
1226384,"October 6, 2018",California,Oakland,Williams St and Telegraph Ave,0,6,37.8089497,-122.2697388
1225631,"October 4, 2018",Georgia,Swainsboro,Lucky St,0,4,32.5980758,-82.341629
1226179,"October 4, 2018",New Mexico,Espanola (Española),1813 N Riverside Dr,1,3,36.0193569,-106.0637994
1223865,"October 3, 2018",South Carolina,Florence,932 Ashton Dr,2,6,34.2212348,-79.8474213
1223755,"October 3, 2018",Pennsylvania,Philadelphia,5101 Germantown Ave,1,4,40.0304158,-75.1653697
1221758,"October 1, 2018",Illinois,Chicago,500 block of S Michigan Ave,2,2,41.8755216,-87.6248715
1221794,"September 30, 2018",California,Compton,1300 E Palmer St,1,3,33.8980777,-118.2093725
1220912,"September 29, 2018",Florida,Orlando,1700 block of 24th St,1,4,28.516796,-81.40340690000001
1220331,"September 28, 2018",Pennsylvania,Philadelphia,5100 block of Haverford Ave,2,2,39.9640999,-75.2221192
1217150,"September 24, 2018",Tennessee,Memphis,1528 Ragan St,3,2,35.10434559999999,-90.00944779999999
1215987,"September 23, 2018",California,Bakersfield,2600 block of Chandler Court,1,4,35.330998,-119.040157
1215954,"September 23, 2018",California,Baldwin Park,3700 block of Loma Lane,0,4,34.0762519,-117.9823022
1215904,"September 22, 2018",New York,Hempstead,Dolan St,0,4,40.7062128,-73.6187397
1215739,"September 21, 2018",District of Columbia,Washington,1800 block of Benning Rd NE,0,4,38.89929550000001,-76.9773661
1213926,"September 20, 2018",Maryland,Aberdeen,1501 Perryman Rd,4,3,39.4713675,-76.20048179999999
1214298,"September 20, 2018",New York,Syracuse,1317 Midland Ave,0,5,43.0259884,-76.151316
1213223,"September 19, 2018",Wisconsin,Middleton,1850 Deming Way,1,4,43.0951221,-89.52572819999999
1213293,"September 19, 2018",Pennsylvania,Masontown,1 E Church St,1,4,39.8471659,-79.8992415
1213836,"September 19, 2018",Illinois,Chicago,W Cermak Rd and S State St,0,4,41.8529443,-87.6270819
1212984,"September 18, 2018",Louisiana,New Orleans (Algiers),1100 block of Sumner St,0,4,29.9438655,-90.03778830000002
1212567,"September 18, 2018",Tennessee,Memphis,4622 Faronia Rd,0,4,35.0224221,-90.0194209
1211659,"September 17, 2018",Maryland,Silver Spring,123 Amberleigh Dr,4,1,39.0910873,-77.0032538
1210742,"September 15, 2018",Wisconsin,Milwaukee,820 S 21st St,0,4,43.02211670000001,-87.9392056
1209006,"September 12, 2018",California,Bakersfield,660 Manwell Blvd,6,0,35.3490297,-118.9163346
1208397,"September 11, 2018",Illinois,Chicago,10600 block of S Bensley Avenue,0,4,41.7025894,-87.56335039999999
1206828,"September 10, 2018",Tennessee,Memphis,140 Lt George W Lee Ave,0,5,35.1391258,-90.0536121
1206409,"September 9, 2018",Illinois,Elgin,550 S McLean Blvd,1,3,42.0198706,-88.3140221
1206375,"September 9, 2018",Alabama,Auburn,224 W Magnolia St,1,4,32.6070922,-85.4838597
1206476,"September 9, 2018",Florida,Jacksonville,,0,4,,
1206050,"September 7, 2018",Minnesota,Minneapolis,2024 N Washington Ave,1,3,45.0001316,-93.28152779999999
1204538,"September 6, 2018",Ohio,Cincinnati,511 Walnut St,4,2,39.1017443,-84.5118141
1204486,"September 4, 2018",Georgia,Albany,1200 block of Gillespie Ave,0,4,31.5708823,-84.17959379999999
1202134,"September 2, 2018",Texas,San Antonio,600 block of Morningview St,0,4,29.4102595,-98.4248419
1202274,"September 2, 2018",New Jersey,Paterson,43 12th Ave,2,2,40.921729,-74.163699
1202318,"September 2, 2018",Alabama,Birmingham,500 23rd St S,0,7,33.5096117,-86.79747379999999
1201885,"September 2, 2018",Arkansas,Fort Smith,801 Garrison Ave,0,4,35.3862076,-94.42308059999999
1202332,"September 2, 2018",California,San Bernardino,1277 East Lynwood Drive,0,8,34.14623,-117.2594167
1202437,"September 2, 2018",New Jersey,Trenton,Stuyvesant Ave and Bryn Mawr Ave,0,4,40.235268,-74.78204699999999
1201973,"September 1, 2018",Florida,Fort Lauderdale (Lauderhill),5225 NW 24th Ct,1,3,26.157976,-80.221183
1201135,"September 1, 2018",Ohio,Cleveland,3232 Lakeside Ave East,1,7,41.5157204,-81.671602
1200904,"August 31, 2018",Colorado,Aurora,1900 block of Peoria St,2,3,39.7456415,-104.8468153
1197278,"August 27, 2018",Arkansas,Pine Bluff,2600 block of W 34th Ave,1,3,34.1944225,-92.0292132
1196028,"August 26, 2018",Florida,Jacksonville,2 Independent Dr,3,9,30.3248442,-81.6594975
1195537,"August 25, 2018",Virginia,Richmond,4 N 18th St,0,5,37.5332835,-77.42750769999999
1196051,"August 25, 2018",Tennessee,Nashville,1564 9th Ave N,1,4,36.1780592,-86.7976719
1194315,"August 23, 2018",Pennsylvania,Philadelphia,5800 block of Oakland St,0,4,40.0286649,-75.0790794
1194598,"August 23, 2018",Maryland,Baltimore,1700 block of Homestead St,0,4,39.32053630000001,-76.5945203
1194057,"August 22, 2018",Missouri,Saint Louis,I-64 and Jefferson Ave,0,4,38.6322556,-90.2192946
1192788,"August 21, 2018",Tennessee,Memphis,2119 E Alcy Rd,0,4,35.0779338,-89.99202799999999
1191368,"August 20, 2018",Tennessee,Jackson,60 Heritage Square,1,4,35.658273,-88.85613289999999
1192036,"August 20, 2018",Ohio,Cleveland,E 94th St and Kinsman Rd,1,3,41.4716683,-81.6201195
1191279,"August 19, 2018",Illinois,Chicago,7400 block of S Dante Ave,0,5,41.76044940000001,-87.58968279999999
1190035,"August 18, 2018",New York,Bronx,925 Allerton Ave,0,4,40.8657387,-73.8602861
1189717,"August 17, 2018",Illinois,Chicago,1600 block of W 65th St,0,7,41.7760365,-87.66449879999999
1188597,"August 15, 2018",South Carolina,Greenwood,104 Mimosa Ct,0,5,34.212409,-82.096949
1186888,"August 14, 2018",Pennsylvania,Wyncote,1000 S Easton Rd,0,5,40.0838793,-75.16876649999999
1185520,"August 12, 2018",California,Clearlake,4786 Yarrington Ct,4,1,38.9487905,-122.6290923
1185622,"August 12, 2018",Pennsylvania,Pittsburgh (East Liberty),5600 block of Broad St,0,4,40.46437969999999,-79.9298764
1186061,"August 11, 2018",California,San Francisco,Geneva St and Mission St,1,4,37.716494,-122.4410222
1184607,"August 11, 2018",Colorado,Thornton,4050 E 100th Ave,1,3,39.8771092,-104.9391135
1185040,"August 11, 2018",Ohio,Columbus,1280 Summit St,0,4,39.989038,-83.00083269999999
1184992,"August 10, 2018",Missouri,Saint Louis,1515 N 13th St,0,4,38.6420088,-90.1942861
1184206,"August 10, 2018",Michigan,Detroit,6300 block of Vinewood St,0,4,42.3501177,-83.1084601
1182893,"August 8, 2018",New Jersey,Paterson,Mercer St and Franklin St,0,4,40.9262677,-74.1605273
1182717,"August 8, 2018",Pennsylvania,Philadelphia,North 12th Street and West Huntingdon Street,2,4,39.9918663,-75.1511562
1179935,"August 5, 2018",Illinois,Chicago,50 block of N Leclaire Ave,1,4,41.8810757,-87.7526383
1179619,"August 5, 2018",Illinois,Chicago,1300 block of S Millard Ave,1,5,41.864323,-87.716931
1179607,"August 5, 2018",Illinois,Chicago,1300 block of W 76th St,0,8,41.75637740000001,-87.6564629
1179677,"August 5, 2018",Illinois,Chicago,900 block of S Karlov Ave,0,4,41.8697624,-87.72791219999999
1179644,"August 5, 2018",Illinois,Chicago,1600 block of S Avers Ave,0,4,41.8587836,-87.72150830000001
1179810,"August 4, 2018",Nevada,Las Vegas,3400 block of Coran Ln,0,6,36.1958036,-115.1846804
1180161,"August 4, 2018",Missouri,Kansas City,E 18th St and Highland Ave,0,6,39.0911799,-94.5621647
1179805,"August 4, 2018",Illinois,Chicago,1600 block of N Leclaire Ave,1,3,41.9097572,-87.75271719999999
1179589,"August 4, 2018",Wisconsin,Milwaukee,40th St and Vliet St,0,4,43.0487085,-87.9635904
1176169,"July 31, 2018",California,Gardena,1212 West 135th Street,2,3,33.9090233,-118.2970062
1177024,"July 30, 2018",Georgia,Savannah,12328 Largo Dr,0,4,31.9795463,-81.1488421
1175571,"July 30, 2018",Illinois,Chicago,1200 block of S Avers Ave,0,4,41.8662101,-87.7215073
1174423,"July 29, 2018",Pennsylvania,York,100 block of E Maple St,0,4,39.9561677,-76.7222311
1174960,"July 29, 2018",Arizona,Phoenix,2501 E Van Buren St,1,4,33.4504229,-112.0273652
1174990,"July 29, 2018",Michigan,Lansing,Spring and River Street,0,4,42.7581692,-84.5679534
1174190,"July 28, 2018",Louisiana,New Orleans,3400 S Claiborne Ave,3,7,29.9404978,-90.0977958
1174527,"July 28, 2018",California,Los Angeles,8801 S Vermont Ave,2,4,33.9577156,-118.2920111
1173476,"July 27, 2018",Texas,Robstown,603 East Ave J,5,0,27.7994811,-97.659855
1173637,"July 27, 2018",Illinois,Chicago,1100 block of S Troy St,0,4,41.8681738,-87.7048626
1172224,"July 26, 2018",Ohio,Cleveland,18416 St Clair Ave,1,6,41.57204,-81.55006809999999
1173069,"July 26, 2018",California,Oakland,73rd Ave and Bancroft Ave,2,2,37.7658141,-122.1772053
1172403,"July 26, 2018",Texas,Dallas,3019 South Blvd,0,6,32.7728354,-96.7665324
1172333,"July 25, 2018",Louisiana,New Orleans,7000 block of Bullard Ave,0,4,30.0472359,-89.9623647
1170482,"July 23, 2018",Illinois,Chicago,6400 block of S May St,0,5,41.7776799,-87.65359
1168828,"July 21, 2018",Maryland,Baltimore,1000 block of Dundalk Ave,0,4,39.2823865,-76.536856
1169103,"July 21, 2018",Illinois,Chicago,3100 block of W Fulton St,2,5,41.8867864,-87.70399739999999
1169656,"July 20, 2018",Washington,Sunnyside,500 block of S 15th St,1,4,46.3234279,-120.0011149
1167806,"July 20, 2018",New Jersey,Elizabeth,323 Irvington Ave,0,4,40.6714179,-74.21916519999999
1166302,"July 18, 2018",Oklahoma,Oklahoma City,7201 Melrose Ln,0,4,35.4718569,-97.6391725
1165214,"July 16, 2018",Florida,Palm Beach Gardens (Riviera Beach),2100 block of W 28th St,2,4,26.7844445,-80.0876479
1165183,"July 16, 2018",District of Columbia,Washington,300 block of 53rd St NE,1,4,38.8940145,-76.9251144
1165299,"July 16, 2018",Pennsylvania,Philadelphia,2100 block of N 4th St,1,4,39.9826897,-75.1405259
1164167,"July 15, 2018",Colorado,Denver,50th Ave and Grant St,0,4,39.7874225,-104.9840829
1164110,"July 15, 2018",Tennessee,Chattanooga,1400 Cowart St,0,5,35.0382351,-85.3094615
1163947,"July 14, 2018",Maryland,Fort Washington,9500 block of Fort Foote Rd,0,4,38.7590465,-77.0230035
1162785,"July 13, 2018",Virginia,Richmond,1401 Roseneath Rd,1,3,37.569041,-77.4744493
1162687,"July 12, 2018",Tennessee,Memphis,3678 Powers Rd,0,5,35.2266195,-89.9110496
1162437,"July 11, 2018",Texas,Houston,9550 Bissonnet St,0,4,29.6760108,-95.54884930000001
1161230,"July 11, 2018",Florida,Reddick,16300 block of NW Gainesville Rd,0,4,29.3856911,-82.2059167
1159820,"July 9, 2018",Florida,Orlando,Southland Blvd and Orange Blossom Trail,1,4,28.4558115,-81.3993377
1160253,"July 9, 2018",Delaware,Wilmington,2709 Ferris Rd,5,0,39.74101960000001,-75.6178793
1160418,"July 8, 2018",Alabama,Brandon,565 US-80,0,6,32.4975706,-87.847944
1159528,"July 8, 2018",Tennessee,Memphis,Mount Moriah Rd and Mendenhall Rd,0,4,35.0786932,-89.88540909999999
1158826,"July 7, 2018",Alabama,Wetumpka,135 Granite Way,3,2,32.4714464,-86.12233909999999
1156480,"July 5, 2018",New York,Brooklyn,280 Herkimer St,0,4,40.6789732,-73.9443022
1157073,"July 5, 2018",New York,Albany,First St and Lexington Ave,0,4,42.663191,-73.763452
1156528,"July 5, 2018",California,Los Angeles,1600 block of W. 2nd Street,3,3,34.0613068,-118.2637821
1156638,"July 5, 2018",Virginia,Virginia Beach,1800 block of Atlantic Ave,0,6,36.8464949,-75.9748754
1157733,"July 5, 2018",Ohio,Lima,1440 Bellefontaine Ave,1,5,40.7281084,-84.0766122
1155906,"July 4, 2018",Georgia,Atlanta,5456 E Fayetteville Rd,1,3,33.6064798,-84.4448183
1155567,"July 3, 2018",Missouri,Saint Louis,1700 block of Billups Ave,1,5,38.6565816,-90.2425298
1154998,"July 3, 2018",District of Columbia,Washington,1700 block of Benning Rd NE,0,4,38.8996563,-76.9791146
1154558,"July 2, 2018",New York,Buffalo,Grape St,2,2,42.8999155,-78.8559858
1153997,"July 1, 2018",Illinois,Chicago,3400 block of W Walnut Ave,0,6,41.885696,-87.71130400000001
1153531,"June 30, 2018",Maryland,Baltimore,4000 block of Penhurst Ave,0,6,39.3388954,-76.6850143
1153134,"June 30, 2018",Georgia,Ashburn,800 Block of W. Washington,1,6,31.7000331,-83.6697185
1153471,"June 30, 2018",New Jersey,Jersey City,Lexington Ave and John F Kennedy Blvd,0,5,40.7180481,-74.07935850000001
1151584,"June 28, 2018",Maryland,Annapolis,888 Bestgate Rd,5,0,38.9942721,-76.5435835
1151355,"June 27, 2018",California,Oakland,8901 MacArthur Boulevard,1,3,37.75620929999999,-122.1618767
1151527,"June 27, 2018",Texas,San Antonio,100 block of Holly Street,0,4,29.4221125,-98.5372877
1151373,"June 27, 2018",Connecticut,Hartford,124 Hillside Ave,0,4,41.7496149,-72.6976391
1149910,"June 25, 2018",Illinois,Chicago,3900 block of S Vincennes Ave,0,6,41.8238013,-87.61272989999999
1148468,"June 24, 2018",North Carolina,Sanford,109 S Steele St,1,6,35.480586,-79.17874929999999
1148678,"June 24, 2018",Florida,Punta Gorda,2450 Harbour Dr,0,4,26.9921187,-81.9959147
1148647,"June 24, 2018",Florida,Indiantown,17068 SW Palm Beach St,0,4,27.0248433,-80.4860303
1149173,"June 24, 2018",Florida,Palm Beach Gardens (Riviera Beach),1200 block of W 35th St,1,3,26.7908005,-80.07245979999999
1149463,"June 24, 2018",Indiana,Gary,2500 block of Harrison Street,1,3,41.5732656,-87.3464468
1148596,"June 24, 2018",Ohio,Sandusky,1504 Milan Rd,0,5,41.4445703,-82.6992533
1148042,"June 23, 2018",Kansas,Wichita,1403 Harding  St,0,4,37.70852199999999,-97.27839449999999
1147720,"June 23, 2018",Illinois,Chicago,100 block of East 51st St,1,4,41.8020943,-87.6223928
1161366,"June 23, 2018",Tennessee,Covington,319 N High St,0,4,35.5679586,-89.6522818
1147323,"June 22, 2018",Pennsylvania,Homestead (Munhall),1324 Margaret St,1,3,40.4039701,-79.9029262
1146968,"June 21, 2018",California,San Bernardino,279 W Base Line,1,3,34.1212117,-117.2894385
1146760,"June 21, 2018",Louisiana,Morganza,Deaton Ln,0,4,30.7116816,-91.5558791
1146547,"June 21, 2018",Illinois,Chicago,6500 block of S Claremont Ave,0,4,41.77545689999999,-87.6824788
1145709,"June 20, 2018",California,Modesto,2300 block of West Hatch Road,0,5,37.6073273,-121.0307211
1145881,"June 19, 2018",Alabama,Huntsville,905 Lee Dr NW,0,4,34.731384,-86.60317099999999
1144852,"June 18, 2018",Illinois,Bloomington,311 Riley Dr,3,1,40.491447,-88.9584077
1143558,"June 18, 2018",Illinois,Chicago,1300 block of S Loomis St,2,3,41.8650742,-87.661813
1143135,"June 17, 2018",North Carolina,Charlotte,3215 Queen City Dr,0,4,35.2401868,-80.9189159
1142789,"June 17, 2018",New Jersey,Trenton,635 S Clinton Ave,1,19,40.2103327,-74.75473749999999
1143081,"June 17, 2018",Georgia,Macon,325 Edgewood Ln,1,3,32.8209226,-83.6359547
1143524,"June 17, 2018",Illinois,Chicago,2200 block of S Sacramento Ave,0,4,41.851648,-87.7004067
1141645,"June 14, 2018",California,Union City,32992 Mission Blvd,0,5,37.6099744,-122.0230544
1141745,"June 14, 2018",New York,Buffalo,Marigold Ave,1,4,42.934638,-78.8293719
1141943,"June 14, 2018",California,Tracy,West 6th Street,1,4,37.7364166,-121.4334488
1141108,"June 14, 2018",Colorado,Westminster,5150 W 80th Ave,1,3,39.8414033,-105.0525907
1142145,"June 14, 2018",Pennsylvania,Philadelphia,400 block of Penn St,0,4,40.0259161,-75.17621869999999
